file,major_emotion,transcription,whisper_text
Ses04M_impro07_F025.wav,excited," Just one game, though?  I mean, for the experience.  I mean, you don't have to go to all of the games but you gotta go to a game.","Just one game, though? I mean, for the experience? I mean, you don't have to go to all the games, but you gotta go to a game."
Ses04M_impro07_F026.wav,neutral," Okay.  Well that's cool, too, but like--","Okay, well, that's cool, too, but, like..."
Ses04M_impro07_F027.wav,excited," Wow, you are a winner and a half. [LAUGHTER]","Wow, you are a winner and a half."
Ses04M_impro07_F028.wav,excited, I don't know. Women's volleyball.,I don't know. Women's volleyball?
Ses04M_impro07_F029.wav,excited, Basically anything women do.,Tennis. Basically anything women do.
Ses04M_impro07_F030.wav,excited, You have to go to a football game.  Come on.,"You have to go to a football game. No, no."
Ses04M_impro07_F031.wav,excited," Paint some red and yellow S C on your face. And like get one of those big you know, number one hand things.",Paint some red and yellow sc on your face and like get one of those big you know number one hand things
Ses04M_impro07_F032.wav,excited, Maybe one of those megaphones. Pompom.,Maybe one of those megaphones. Pom-pom.
Ses04M_impro07_F033.wav,excited," There are cheerleaders at football games.  That's girls, scantily clad sexy girls.","There are cheerleaders at football games. That's girls. Scantily clad, sexy girls."
Ses04M_impro07_F034.wav,excited, I know.,I know.
Ses04M_impro07_F035.wav,excited, I'm just -- I'm watching your back.,"I'm just, I'm watching your back."
Ses04M_impro07_F036.wav,neutral, Excuse me?,Excuse me?
Ses04M_impro07_F037.wav,neutral, No.,"It's like, I don't want to go south."
Ses04M_impro07_F038.wav,excited, Well just don't go south of campus.  Don't get a gun. That's stupid. I mean-,"Well, just don't go south of campus. Don't get a gun. That's stupid. I mean..."
Ses04M_impro07_F039.wav,excited, Why don't you take kung fu?,Why don't you take Kung Fu?
Ses04M_impro07_M000.wav,excited," Alright, so you're not going to believe this.  But I went home today. I looked through the mail.  And I got an acceptance letter from U.S.C..","Alright, so you're not going to believe this, but I went home today, I looked in the mail, and I got an acceptance letter from USC."
Ses04M_impro07_M001.wav,excited, I'm going to U.S.C.. Yeah.,I'm going to USC. What? No way! Yeah.
Ses04M_impro07_M002.wav,excited," Yeah, yeah.","Yeah, yeah."
Ses04M_impro07_M003.wav,excited," I did.  I did. I've -- yeah, I applied to U.S.C..  I mean, it's really expensive but",I did I did I've yeah I applied USC I mean it's really expensive but
Ses04M_impro07_M004.wav,excited, it's a really good school.  So,It's a really good school.
Ses04M_impro07_M005.wav,excited," Um, um- yeah, I'm just -- I'm really excited 'cause I don't know.  It's like a whole -- I mean, it's just like, I've been really -- I wanted to go there ever since I was a kid.  So now I actually am and it's awesome.  It's a really nice campus.  Oh, you've been there.","Yeah, I'm just, I'm really excited because I don't know, it's like a whole, I mean, it's just like, I've been really, I've wanted to go there ever since I was a kid, so now I actually am, and it's awesome. It's a really nice campus. That's amazing."
Ses04M_impro07_M006.wav,excited," Um, I'm thinking a history and geology minor.","I'm thinking history and geology, minor."
Ses04M_impro07_M007.wav,happy," Yeah.  I like to know about history, 'cause, you know, it's- it's just so relevant to the present.","Yeah. I'd like to know about history because, you know, it's just so relevant to the present."
Ses04M_impro07_M008.wav,happy, Yeah.,Yeah.
Ses04M_impro07_M009.wav,happy," And, uh-","And, uh..."
Ses04M_impro07_M010.wav,happy," Um, you know, I don't think so.  But I think that, you know, it's still a private school","Um, you know, I don't think so, but I think that, you know, it's still a private school."
Ses04M_impro07_M011.wav,happy," and right you know it's still- and then, you know, I mean-","And, you know, it's so and then, you know, I mean,"
Ses04M_impro07_M012.wav,happy," I'm guessing, you know it's like I I checked it out.  And, like, they have a decent history program.","I'm guessing, you know, it's like I checked it out and like they have a decent history program."
Ses04M_impro07_M013.wav,happy," So -- and like the geology just is awesome.  It rocks, no pun intended. [LAUGHTER]","So, and like the geology just is awesome. It rocks, no pun intended. Oh, no."
Ses04M_impro07_M014.wav,excited," Um, but, uh- anyway -- yeah, so that's awesome, though, because you live here and then we're not going to be separated by me going to some other school","But anyway, yeah, so that's awesome, though, because you live here, and then we're not going to be separated by me going to some other school."
Ses04M_impro07_M015.wav,excited," And, uh, it's just really exciting.  I- You know, I'm -- just I want to- I want to share this special happy moment with you. It's awesome",And it's just really exciting. I wanted to share this special happy moment with you. It's awesome.
Ses04M_impro07_M016.wav,excited, So um,"So, um..."
Ses04M_impro07_M017.wav,excited," Yeah, yeah, yeah.  We're only going to be like twenty minutes apart.","Yeah, yeah, yeah. We're only going to be like 20 minutes apart."
Ses04M_impro07_M018.wav,excited," Exactly. It's more like twenty five. Twenty five, half an hour,",20 minutes away. Exactly. It's more like 25. 25 and a half an hour.
Ses04M_impro07_M019.wav,excited," But, uh, yeah, so I'm really excited. I can't wait- can't wait to go.  I have to go to orientation,","But yeah, so I'm really excited. I can't wait to go. I have to go to orientation."
Ses04M_impro07_M020.wav,excited," umm, and I'm going to check out school and get, you know, check out the courses",and I'm gonna check out school and get you know check out courses
Ses04M_impro07_M021.wav,excited, find out all this stuff.  And- and I don't know.  I think I'm going to try to live in a dorm.,"find out all this stuff, and I don't know, I think I'm gonna try to live in a dorm."
Ses04M_impro07_M022.wav,excited," 'Cause, you know, it's like you get to know a lot of people in the dorms and.","Because, you know, it's like you get to know a lot of people in the dorms and..."
Ses04M_impro07_M023.wav,excited, Well I'll have flip flops for that.  That's not  some- It's not a problem.,"Well, I'll have flip-flops for that. That's not a problem. Okay, well, that's a good plan. Shout out to you."
Ses04M_impro07_M024.wav,excited," Yeah, yeah.  But um, so, yeah.  So it's pretty sweet, huh?  You should go there, too.","Two thumbs up? Yeah. But, so yeah. So it's pretty sweet, huh? You should go there too. I will."
Ses04M_impro07_M025.wav,neutral," Ouch.  That's, um -- oh, wow.","Ouch. That, um, wow."
Ses04M_impro07_M026.wav,neutral," No, no, I mean, I didn't know -- I didn't know that about you. Um, I feel like --","No, no, I mean, I didn't know... I didn't know that about you. I feel like..."
Ses04M_impro07_M027.wav,frustrated," No, I'm just messing with you. I mean, I'm not going to, you know, I mean, I'm not even really a football fan anyway.  So or- or a basketball-","No, I'm just messing with you. I mean, I'm not even really a football fan anyway. You're going to go to games, though."
Ses04M_impro07_M028.wav,excited, No. Football's boring.,No. Football's boring.
Ses04M_impro07_M029.wav,neutral, I'll go to basketball games.,I'll go to basketball games. Okay.
Ses04M_impro07_M030.wav,neutral, Maybe some golf matches.,Maybe some golf matches.
Ses04M_impro07_M031.wav,excited, Do they even have any golf matches? I don't even know.,Do they even have any golf matches? I don't even know.
Ses04M_impro07_M032.wav,neutral, I don't know.  Do they have golf?  Do they have- Does U.S.C. have a -- I don't know if they have a golf team.,"I don't know, do they have golf? Does USC have golf? I don't know if they have golf team."
Ses04M_impro07_M033.wav,excited," That I'll go to.  Definitely go to women's volleyball.  Women's volleyball, swimming, tennis.","That I'll go to. Definitely go to women's volleyball. Women's volleyball, swimming, tennis. Basically anything."
Ses04M_impro07_M034.wav,excited," And then men's basketball.  And -- oh, well not women's basketball.","And then men's basketball. No, not women's basketball."
Ses04M_impro07_M035.wav,neutral," No, I'm not going to go to a football game.","No, I'm not going to go to a photo. Paint some red."
Ses04M_impro07_M036.wav,neutral, Forget it. Forget it. Forget it. No way.,on your face and get one of those big number one hand things. No way.
Ses04M_impro07_M037.wav,neutral, I do -- I will need to get a gun-,I will need to get a gun. They're cheerleaders...
Ses04M_impro07_M038.wav,excited, You've got a point there.,You've got a point there.
Ses04M_impro07_M039.wav,excited, I'll take that in consideration.  Alright.,"I'll take that in consideration. All right. I'm just,"
Ses04M_impro07_M040.wav,neutral," Okay.  Um, but, no, I, uh, I do need to get a gun soon, though, 'cause I mean","Okay. But no, I do need to get a gun soon, though. Because, I mean..."
Ses04M_impro07_M041.wav,neutral, I need to get like a -- just a small little gun just 'cause -- or like a taser or something or just like a butterfly knife,"I need to get like a, just a small little gun, or like a taser or something. Or just like a butterfly knife."
Ses04M_impro07_M042.wav,neutral," 'cause, you know, I mean, it's like If I ever want to go south of campus",because you know I mean it's like if I ever want to go south of campus
Ses04M_impro07_M043.wav,neutral, Well I need to defend myself from,"I mean... Well, I need to defend myself. Why don't you take..."
Ses04M_impro08_F000.wav,frustrated, Hi.  I've been on the phone for an hour trying to get a little discrepancy on my bill fixed.  I was charged for two hundred dollars worth of calls that I didn't make.,"Hi, I've been on the phone for an hour trying to get a little discrepancy on my bill fixed. I was charged for $200 worth of calls that I didn't make."
Ses04M_impro08_F001.wav,frustrated, I'm positive.  They came from like another state.,I'm positive. They came from like another state.
Ses04M_impro08_F002.wav,frustrated," Uh. Yeah, I just gave it to the automated thing like five times.","Yeah, I just gave it to the automated thing like five times."
Ses04M_impro08_F003.wav,frustrated, Okay.  three two three six nine seven five zero six six.  Can we move on?,Okay. 323-697-5066. Can we move on? Okay.
Ses04M_impro08_F004.wav,frustrated," Okay, cool.","Okay, cool."
Ses04M_impro08_F005.wav,frustrated, Yes.,Yes.
Ses04M_impro08_F006.wav,frustrated," Yes, and I've been through all of the menus, pushed one and star and pound and all of that stuff and I'm just trying to get through to a person who can","Yes, and I've been through all of the menus, push one and star and pound and all of that stuff, and I'm just trying to get through to a person who can..."
Ses04M_impro08_F007.wav,frustrated," take off the charges that came from like Nebraska or wherever because, obviously, I didn't make those.","take off the charges that came from, like, Nebraska or wherever, because obviously I didn't make those. Well..."
Ses04M_impro08_F008.wav,frustrated, So can you please refund the mischarged charges,So can you please refund the mischarged charges? Seriously?
Ses04M_impro08_F009.wav,frustrated, I did not make the calls from B.F.E. Nebraska.,I did not make the calls from BFE Nebraska.
Ses04M_impro08_F010.wav,frustrated, So could you discretion it back?,So could you discretion it back?
Ses04M_impro08_F011.wav,frustrated," Okay, but that's like half","Okay, but that's like half."
Ses04M_impro08_F012.wav,frustrated, of the money that I was charged that I didn't make those calls.,of the money that I was charged that I didn't make those calls.
Ses04M_impro08_F013.wav,frustrated," Okay, no, look, I- I- I- I'm really -- I'm trying to be patient.  I know this isn't your fault.  I know that you didn't do it","Okay, no, look, I'm trying to be patient. I know this isn't your fault. I know that you didn't do it."
Ses04M_impro08_F014.wav,frustrated," but, at the same time, I have been through an hour of little robot voices telling me what I needed to do.","But at the same time, I have been through an hour of little robot voices telling me what I needed to do."
Ses04M_impro08_F015.wav,angry, And I did everything they said.  And now i'm talking to you and you're supposed to put the money back on my account because I didn't make the calls and I'm really tired of dealing with this because I didn't even,"and I did everything they said, and now I'm talking to you, and you are supposed to put the money back on my account because I didn't make the calls, and I'm really tired of dealing with this because I didn't even... Whatever."
Ses04M_impro08_F016.wav,frustrated, Excuse me?,Excuse me?
Ses04M_impro08_F017.wav,frustrated, How long does that take?,How long does that take?
Ses04M_impro08_F018.wav,frustrated, I have to wait a few weeks for people come go through my things to get the money back that I didn't spend?,I have to wait a few weeks for people to come go through my things to get the money back that I didn't spend.
Ses04M_impro08_F019.wav,surprise, Really?,Really?
Ses04M_impro08_F020.wav,neutral, You're just going to put it back on my account.,"You're just going to put it back on my account. Yeah, it doesn't make any difference."
Ses04M_impro08_F021.wav,surprise, So you're just going to take care of this for me?,So you're just going to take care of this for me?
Ses04M_impro08_F022.wav,happy," Oh, my God, thank you so much.","Oh my God, thank you so much."
Ses04M_impro08_F023.wav,happy," I really appreciate this. I know it's not policy or whatever but, seriously","I really appreciate this. I know it's not policy or whatever, but seriously. No, no, it's cool."
Ses04M_impro08_F024.wav,happy, make my life a lot easier.,It'll make my life a lot easier.
Ses04M_impro08_F025.wav,surprise, Really?,Really?
Ses04M_impro08_F026.wav,excited," Right. Um, Thanks for asking, though. I mean, you sound nice, you know.","Right. Thanks for asking, though. I mean, you sound nice, you know? I'm here with Martin Montgomery."
Ses04M_impro08_F027.wav,neutral, I'll,I'll... You don't call.
Ses04M_impro08_F028.wav,neutral," call up the Sprint call center and, uh, you know. cool","Call up the Sprint call center and, you know, cool."
Ses04M_impro08_F029.wav,excited," Wow, alright. Well, thanks. And, uh, you- you have a good one.","Wow. All right. Well, thanks. And you have a good one."
Ses04M_impro08_F030.wav,neutral, You too.,You too.
Ses04M_impro08_M000.wav,frustrated, Thank you for calling Sprint.  We care about everybody.  How can I help you?,Thank you for calling Sprint. We care about everybody. How can I help you?
Ses04M_impro08_M001.wav,neutral, Are you sure you didn't make them?,Are you sure you didn't make them?
Ses04M_impro08_M002.wav,frustrated," Can I get your phone number, please?",Can I get your phone number please?
Ses04M_impro08_M003.wav,frustrated, I'm going to need it again.  I need to look at your file.  If you want me to look at your file--,"five times. I'm going to need it again. I need to look at your files. Okay, three, two, three, six, nine, seven,"
Ses04M_impro08_M004.wav,neutral, Okay.,Okay. Okay.
Ses04M_impro08_M005.wav,neutral," Umm, Miss Aruckman",Miss Ruckman. Yes.
Ses04M_impro08_M006.wav,neutral, I am seeing the two hundred dollar charge.,"I am seeing the $200 charge. Yes, and I"
Ses04M_impro08_M007.wav,frustrated, Well I'm looking at these.,"Well, I'm looking at these..."
Ses04M_impro08_M008.wav,neutral, So you're saying that you didn't make these calls.,So you're saying that you didn't make these calls? I did not make the calls.
Ses04M_impro08_M009.wav,frustrated," Well I mean, I'm supposed to use discretion in the situation and, um--",well I mean I'm supposed to use discretion in this situation and
Ses04M_impro08_M010.wav,neutral, All I can do for you right now is give you a hundred dollars.,All I can do for you right now is give you $100.
Ses04M_impro08_M011.wav,neutral, What I can,What I can...
Ses04M_impro08_M012.wav,neutral, What I can do for you is give you a hundred dollars right now and fill out complaint form,What I can do for you is give you $100 right now and fill out a complaint form.
Ses04M_impro08_M013.wav,neutral, which you- which you'll have to go into a local Verizon dealer--  or Sprint.,which you'll have to go into a local Verizon dealer or Sprint.
Ses04M_impro08_M014.wav,frustrated," Ma'am, I understand that.","Ma'am, I understand that."
Ses04M_impro08_M015.wav,frustrated," Ma'am, I - I - I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can do- I can give you a hundred dollars back and then you'll have to fill out a complaint form and then you'll get -- there'll be some investigation. Some men will show up at your house and go through your things.","and I'm really tired of dealing with this. Ma'am, I understand that. I understand that. What I can do for you right now is what I'm telling you is that I can give you $100 back and then you'll have to fill out a complaint form and then there'll be some investigation. Some men will show up at your house and go through your things."
Ses04M_impro08_M016.wav,frustrated, And then then you'll get some money back.,And then you'll get some money back.
Ses04M_impro08_M017.wav,neutral, A few weeks.  You won't even know that they were there.,A few weeks. You won't even know that they were there.
Ses04M_impro08_M018.wav,frustrated," Okay.  You know what?  I just don't feel like doing this anymore.  Um, you can have all the money back, two hundred dollar, right now.","Okay, you know what? I just don't feel like dealing with this anymore. You can have all the money back. $200 right now."
Ses04M_impro08_M019.wav,neutral," Yeah.  That's fine.  I just -- that's fine. Yeah, I mean, it doesn't make any difference to me.  I mean, it's not like it's going to cost my job or anything.",yeah that's fine I just that's fine yeah I mean it doesn't make any difference to me and it's not like it's gonna cost my job or anything
Ses04M_impro08_M020.wav,neutral," I mean, technically, that's policy.  But, like, I mean, I don't really care about -- nobody really cares about policy here.","I mean, technically that's policy, but like, I mean, I don't really care about policy. Nobody really cares about policy here."
Ses04M_impro08_M021.wav,neutral, Sure.,Sure.
Ses04M_impro08_M022.wav,neutral, You're welcome.,You're welcome.
Ses04M_impro08_M023.wav,neutral," No, no, no, it's cool.  It's cool.  It's cool.  So, um","Seriously. No, no, it's cool. It's cool. It made my life laugh."
Ses04M_impro08_M024.wav,neutral," You know, so- I mean, are you doing anything later?  Or um","Yeah. So, I mean, are you doing anything later? Or, um..."
Ses04M_impro08_M025.wav,neutral," Oh, I don't know.  I mean, I don't know.  I just thought, you know, maybe you want to get some co--I mean, I'm actually -- wait, where do you live?  Oh, you're in Los Angeles, I see.  Oh, no, that sucks 'cause I'm in, actually in Alabama.","Oh, I don't know. I mean, I don't know. I just thought, you know, maybe you want to get some coffee. I mean, I'm actually, wait, where do you live? Oh, you're in Los Angeles. I see. Oh, that sucks. Because I'm actually in Alabama."
Ses04M_impro08_M026.wav,neutral," God, that's like a whole problem with like-- But, no, I mean, hey-- if you ever","God, that's like the whole problem. Thanks for asking, though. But no, I mean, hey, if you ever..."
Ses04M_impro08_M027.wav,neutral," if you ever come out to Montgomery, I mean, you know, just -- just call up, you know, call up the operator and I'll-- I'll be here. So, um.","I don't know if you ever come out to Montgomery. I mean, you know, just call up the operator and I'll be here. So, um..."
Ses04M_impro08_M028.wav,neutral, Alright. Take Care.,All right. Take care.
Ses04M_script01_1_F000.wav,neutral, What's he going to say?  Maybe we ought to tell him before he sees it.,What's he going to say? Maybe we ought to tell him before he sees it.
Ses04M_script01_1_F001.wav,fear, How could he see it?  I was the first one up.  He was still in bed.,How could he see it? I was the first one up. He was still in bed.
Ses04M_script01_1_F002.wav,surprise, When?,When?
Ses04M_script01_1_F003.wav,fear, What was he doing out here at four in the morning?,What was he doing out here at four in the morning?
Ses04M_script01_1_F004.wav,fear, Did you talk to him?,Did you talk to him?
Ses04M_script01_1_F005.wav,fear, He cried hard?,He cried hard.
Ses04M_script01_1_F006.wav,fear, What was he doing out here at that hour?  He's dreaming about him again.  He's walking around at night.,What was he doing out here at that hour? He's dreaming about him again. He's walking around at night.
Ses04M_script01_1_F007.wav,sad, He's getting just like after he died.  What's the meaning in that?,He's getting just like after he died. What's the meaning in that?
Ses04M_script01_1_F008.wav,surprise, What?,What?
Ses04M_script01_1_F009.wav,frustrated," What do you mean, dishonest?",What do you mean dishonest?
Ses04M_script01_1_F010.wav,frustrated, What do you want to do?  Argue with him?,"What do you want to do, argue with him?"
Ses04M_script01_1_F011.wav,angry, You can't say that to him.,You can't say that to him.
Ses04M_script01_1_F012.wav,angry, How are you going to prove it?  Can you prove it?,How are you going to prove it? Can you prove it?
Ses04M_script01_1_F013.wav,angry," To you it is and to me, but not to him.  You can talk yourself blue in the face, but there's no body and no grave, so where are you?","To you it is, and to me, but not to him. You can talk yourself blue in the face, but there's no body and no grave, so where are you?"
Ses04M_script01_1_F014.wav,frustrated," The trouble is the Goddamn newspapers.  Every month some boy turns up from nowhere, so the next boy is going to be Larry.  So we have to keep--","The trouble is the goddamn newspapers. Every month, some boy turns up from nowhere, so the next boy is going to be Larry, so we have to keep... Alright, alright, alright."
Ses04M_script01_1_F015.wav,neutral, Why?,Why?
Ses04M_script01_1_F016.wav,angry," Well I've got an idea, but what's the story?","Well, I've got an idea, but what's the story?"
Ses04M_script01_1_F017.wav,neutral," Well that's only your business, Chris.","Well, that's only your business, Chris."
Ses04M_script01_1_F018.wav,angry, What do you want me to do?  You're old enough to know your own mind.,What do you want me to do? You're old enough to know your own mind.
Ses04M_script01_1_F019.wav,neutral, Well you want to make sure your father isn't going to have --,"Well, you want to make sure your father isn't going to have"
Ses04M_script01_1_F020.wav,frustrated, I'm just saying.,I'm just saying.
Ses04M_script01_1_F021.wav,angry, I ignore what I got to ignore.  The girl is Larry's girl.,I ignore what I gotta ignore. The girl is Larry's girl. She's not Larry's girl.
Ses04M_script01_1_F022.wav,angry," From father's point of view, he's not dead.  And you have no right to take his girl.","From father's point of view, he's not dead and you have no right to take his girl."
Ses04M_script01_1_F023.wav,frustrated," Now you can go on from there if you know where to go. But I'm telling you I don't know where to go.  See, I don't know.","Now you can go on from there if you know where to go, but I'm telling you, I don't know where to go. See, I don't know."
Ses04M_script01_1_F024.wav,frustrated, Now what can I do for you?,Now what can I do for you?
Ses04M_script01_1_F025.wav,other, You're a considerate fellow.  There's nothing wrong in that.,You're a considerate fellow. There's nothing wrong in that. To hell with that.
Ses04M_script01_1_F026.wav,neutral, Did you ask Annie yet?,Did you ask Annie yet?
Ses04M_script01_1_F027.wav,neutral, How do you know she'll marry you?  Maybe she feels the same way father does.,How do you know she'll marry you? Maybe she feels the same way father does.
Ses04M_script01_1_F028.wav,neutral," The trouble is, you don't see enough women.  You never did.",The trouble is you don't see enough women. You never did.
Ses04M_script01_1_F029.wav,angry, I don't see why it has to be Annie.,I don't see why it has to be Annie.
Ses04M_script01_1_F030.wav,fear," Well that's a good answer, but it don't answer anything.  He thinks he's coming back, Chris.  You marry that girl, you're pronouncing him dead.  Now what happens to your father?  Do you know?  Because I don't.","Well, that's a good answer, but it don't answer anything. He thinks he's coming back, Chris. You marry that girl, you're pronouncing him dead. Now what happens to your father? Do you know? Because I don't."
Ses04M_script01_1_F031.wav,frustrated," Alright, then, mom.","All right then, Mom. All right."
Ses04M_script01_1_F032.wav,neutral, Yes we did. Do you want to keep going?,"Yes, we did. Do you want to keep going?"
Ses04M_script01_1_F033.wav,neutral, Just give it some more thought.,Just give it some more thought.
Ses04M_script01_1_F034.wav,angry, What the hell is this?,What the hell is this?
Ses04M_script01_1_F035.wav,angry, Are you crazy?,Are you crazy?
Ses04M_script01_1_F036.wav,angry, You've got a business here.  What the hell is this?,You've got a business here. What the hell is this?
Ses04M_script01_1_F037.wav,angry, Must you be inspired?,Must you be inspired? Yes!
Ses04M_script01_1_F038.wav,angry, You mean -- tell me something.  You mean you'd really leave the business?,You mean... Tell me something. You mean you'd really leave the business?
Ses04M_script01_1_F039.wav,angry, You don't want to think like that.,You don't want to think like that.
Ses04M_script01_1_F040.wav,angry," Alright.  But just don't think like that because what the hell did we work for?  That's all for you, Chris.  The whole shooting match is just for you.","All right, but just don't think like that. Because what the hell did we work for? That's all for you, Chris. The whole shooting match is just for you."
Ses04M_script01_1_F041.wav,angry," But don't think that way, you hear me?","But don't think that way, you hear me?"
Ses04M_script01_1_F042.wav,angry," I don't understand you, do I?","I don't understand you, do I?"
Ses04M_script01_1_F043.wav,angry," Yeah, I can see that.","Yeah, I can see that."
Ses04M_script01_1_M000.wav,neutral, He saw it.,He saw it.
Ses04M_script01_1_M001.wav,neutral, He was out here when it broke.,He was out here when it broke.
Ses04M_script01_1_M002.wav,fear, About four this morning.  I heard it cracking and I woke up and looked out.  He was standing right there when it cracked.,I'm about four this morning. I heard a cracking and I woke up and looked out. He was standing right there when it cracked.
Ses04M_script01_1_M003.wav,fear," I don't know.  After it cracked, he ran back in the house and cried in the kitchen.","I don't know. After it cracked, he ran back in the house and cried in the kitchen."
Ses04M_script01_1_M004.wav,fear, No.  I - I figured the best thing was to leave him alone.,"No, I figured the best thing was to leave him alone."
Ses04M_script01_1_M005.wav,fear, I heard him right through the floor of my room.,I heard him right through the floor of my room.
Ses04M_script01_1_M006.wav,fear, I guess he is.,I guess he is.
Ses04M_script01_1_M007.wav,frustrated," I don't know the meaning of it, mom.  But I know one thing; we made a terrible mistake with dad.","I don't know the meaning of it, Mom. But I know one thing. We made a terrible mistake with Dad."
Ses04M_script01_1_M008.wav,angry, Being dishonest with him.  That kind of thing always pays off and now it's paying off.,Being dishonest with him. That kind of thing always pays off and now it's paying off.
Ses04M_script01_1_M009.wav,frustrated, You know that Larry's not coming back.  And I know it.  Why do we allow him to go on thinking that we believe with him?,You know that Larry's not coming back and I know it. Why do we allow him to go on thinking that we believe with him?
Ses04M_script01_1_M010.wav,frustrated, I don't want to argue with him but it's time he realized that nobody believes Larry's alive anymore.,"I don't want to argue with him, but it's time he realized that nobody believes Larry's alive anymore."
Ses04M_script01_1_M011.wav,frustrated, Why shouldn't he dream of him?  Walk the nights waiting for him.,Why shouldn't he dream of him? Walk the nights waiting for him?
Ses04M_script01_1_M012.wav,frustrated," Do we contradict him?  Do we say straight out that we have no hope anymore?  That we haven't had any hope for years, now.",Do we contradict him? Do we say straight out that we have no hope anymore? That we haven't had any hope for years now?
Ses04M_script01_1_M013.wav,angry, We've gotta say it to him.,We've got to say it to him.
Ses04M_script01_1_M014.wav,angry," For God's sake, three years.  Nobody comes back after three years.  It's insane.",prove it for god's sake three years nobody comes back after three years it's insane to you
Ses04M_script01_1_M015.wav,angry," Sit down, mom.  I want to talk to you.","Sit down, Mom. I want to talk to you."
Ses04M_script01_1_M016.wav,frustrated," Alright, alright, alright.  Listen.  You know why I asked Annie here don't you?","All right, all right, all right. Listen. You know why I stand here, don't you?"
Ses04M_script01_1_M017.wav,frustrated, You know why.,You know why.
Ses04M_script01_1_M018.wav,neutral, Going to ask her to marry me.,I'm going to ask her to marry me.
Ses04M_script01_1_M019.wav,frustrated, You know it's not only my business.,You know it's not only my business.
Ses04M_script01_1_M020.wav,frustrated, Then it's alright.  I'll go ahead with it?,"Then it's alright, I'll go ahead with it."
Ses04M_script01_1_M021.wav,angry," Well, then you know it's not only my business.","Well, then you know it's not only my business."
Ses04M_script01_1_M022.wav,angry," Sometimes you infuriate me, you know that?  Isn't it your business, too, if I tell this to father and he throws a fit about it?  You have such a talent for ignoring things.","Sometimes you infuriate me, you know that? Isn't it your business too if I tell this to father and he throws a fit about it? You have such a talent for ignoring things. I ignore"
Ses04M_script01_1_M023.wav,frustrated, She's not Larry's girl.,She's not Larry's girl.
Ses04M_script01_1_M024.wav,frustrated," I don't know why it is but every time I reach out for something I want, I have to pull back because other people will suffer.  My whole bloody life, time after time after time.","I don't know why it is, but every time I reach out for something I want, I have to pull back because other people will suffer. My whole bloody life, time after time after time."
Ses04M_script01_1_M025.wav,frustrated, To hell with that.,To hell with that!
Ses04M_script01_1_M026.wav,neutral, I wanted to get this settled first.,I wanted to get this settled first.
Ses04M_script01_1_M027.wav,frustrated," Well if she does, then that's the end of it.  From her letters, I think she's forgotten him.  We'll find out.  Then we'll thrash it out with dad. Right, mom?  Don't avoid me.","Well, if she does, then that's the end of it. From her letters, I think she's forgotten him. We'll find out. Then we'll thrash that with Dad, right, Mom? Don't avoid me!"
Ses04M_script01_1_M028.wav,fear, So what?  I'm not fast with women.,I never did. So what? I'm not fast with women.
Ses04M_script01_1_M029.wav,frustrated, Because it is.,"Because it is. Well, that's"
Ses04M_script01_1_M030.wav,frustrated, Line?,Line.
Ses04M_script01_1_M031.wav,neutral," Alright, then, mom.  Did we skip something?  No.  Alright, then, mom.","All right then, mom."
Ses04M_script01_1_M032.wav,neutral," Yeah, let's keep going.","Yeah, let's keep going."
Ses04M_script01_1_M033.wav,frustrated, I've given it three years' of thought.  I'd hope that if,I've given it three years of thought. I'd hoped that if
Ses04M_script01_1_M034.wav,sad," father forgot about Larry, we'd have a regular wedding and everything happy.  If I can't get that here, then I'll have to get out.","Father forgot about Larry. We'd have a regular wedding and everything happy. If I can't get that here, then I'll have to get out."
Ses04M_script01_1_M035.wav,other, I'll get out.  I'll get married and live someplace else.  Maybe New York.,I'll get out. I'll get married and live someplace else. Maybe New York.
Ses04M_script01_1_M036.wav,frustrated, I've been a good son too long; a good sucker.  I'm through with it.,"I've been a good son too long, a good sucker. I'm through with it."
Ses04M_script01_1_M037.wav,angry, The business?  The business doesn't inspire me.,What the hell is this? The business? The business doesn't inspire me.
Ses04M_script01_1_M038.wav,angry," Yes.  I like getting an hour a day.  If I have to grub for money all day long, at least at evening, I want it beautiful.","Yes, I like it an hour a day. If I have to grub for money all day long, at least at evening, I want it beautiful."
Ses04M_script01_1_M039.wav,other, I want a family.  I want some kids.  I want to build something I can give myself to.  Annie's in the middle of that.  Now where do I find it?,"I want a family, I want some kids, I want to build something I can give myself to. Annie's in the middle of that. Now where do I find it?"
Ses04M_script01_1_M040.wav,neutral," Yes, on this I would.","Yes, on this I would."
Ses04M_script01_1_M041.wav,neutral, Then you help me stay here.,then you help me stay here.
Ses04M_script01_1_M042.wav,frustrated, I know that.  Just you help me stay here.,I know that. Just you help me stay here.
Ses04M_script01_1_M043.wav,other, I am thinking that way.,I am thinking that way.
Ses04M_script01_1_M044.wav,frustrated," No, you don't.  I'm a pretty tough guy.","No, you don't. I'm a pretty tough guy."
Ses04M_script01_2_F000.wav,angry, Why did he invite her here?,Why did he invite her here?
Ses04M_script01_2_F001.wav,neutral, Why does that bother you?,Why does that bother you?
Ses04M_script01_2_F002.wav,angry," She's been in New York three and a half years.  Why, all of a sudden--",She's been in New York three and a half years. Why all of a sudden?
Ses04M_script01_2_F003.wav,angry, Nobody comes seven hundred miles just to see.,Nobody comes 700 miles just to see.
