file,major_emotion,transcription,whisper_text,char_count_raw,word_count_raw,whisper_len,transcript_len,len_diff,wer,major_emotion_lower,char_count,word_count,unique_words,avg_word_len,punct_count,question_count,exclamation_count,sentence_count,avg_sent_len,emotion,cleaned_text,cleaned_word_count
Ses04M_impro02_M016.wav,frustrated," Yes, you can.  Yes, you can.  You know you can.  You're a strong person.","I can't do this without you. Yes, you can. Yes, you can. You know you can. You're a strong person.",98,20,20,14,6,0.42857142857142855,frustrated,98,20,14,3.95,9,0,0,5,4.0,frustrated,"i can t do this without you. yes, you can. yes, you can. you know you can. you re a strong person.",22
Ses04M_impro02_M017.wav,frustrated, It is. It is. It is. It is. I'm going to write you every day.,It is. It is. It is. I'm going to write you every day.,54,13,13,15,-2,0.13333333333333333,frustrated,54,13,9,3.231,5,0,0,4,3.25,frustrated,it is. it is. it is. i m going to write you every day.,14
Ses04M_impro02_M018.wav,frustrated, What else can we do?  I -- we don't have a choice in this.  Do you understand?  You can't come with me and I can't stay here.  That's all there is to it.,"What else can we do? We don't have a choice in this, do you understand? You can't come with me and I can't stay here. That's all there is to it.",144,31,31,33,-2,0.09090909090909091,frustrated,144,31,28,3.677,9,2,0,4,7.75,frustrated,"what else can we do? we don t have a choice in this, do you understand? you can t come with me and i can t stay here. that s all there is to it.",35
Ses04M_impro02_M019.wav,frustrated, We don't have a choice.  I have to do this.,We don't have a choice. I have to do this.,42,10,10,10,0,0.0,frustrated,42,10,9,3.3,3,0,0,2,5.0,frustrated,we don t have a choice. i have to do this.,11
Ses04M_impro02_M020.wav,frustrated," I can't do it.  I'd love to.  I mean, I don't - if you understand, I don't want to stay.","I can't do it. I'd love to. I mean, I don't... You have to understand, I don't want to stay.",92,20,20,20,0,0.2,frustrated,92,20,16,3.65,12,0,0,4,5.0,frustrated,"i can t do it. i d love to. i mean, i don t... you have to understand, i don t want to stay.",24
Ses04M_impro02_M021.wav,frustrated," I mean, I don't want to -- I don't want to leave.  I want to stay here with you.","I mean, I don't want to leave. I want to stay here with you.",60,14,14,19,-5,0.2631578947368421,frustrated,60,14,10,3.357,4,0,0,2,7.0,frustrated,"i mean, i don t want to leave. i want to stay here with you.",15
Ses04M_impro02_M022.wav,frustrated, I've asked already.  I can't go back.,I've asked already. I can't go back.,36,7,7,7,0,0.0,frustrated,36,7,7,4.286,4,0,0,2,3.5,frustrated,i ve asked already. i can t go back.,9
Ses04M_impro02_M023.wav,frustrated," It can't happen.  I have to go.  I want to stay really bad, but I can't.  There's just no -- I don't have an option.","It can't happen. I have to go. I want to stay really bad, but I can't. There's just no... I don't have an option.",113,24,24,25,-1,0.08,frustrated,113,24,19,3.75,12,0,0,5,4.8,frustrated,"it can t happen. i have to go. i want to stay really bad, but i can t. there s just no... i don t have an option.",28
Ses04M_impro02_M024.wav,frustrated, Next week.,next week.,10,2,2,2,0,0.0,frustrated,10,2,2,4.5,1,0,0,1,2.0,frustrated,next week.,2
Ses04M_impro02_M025.wav,frustrated," You can't make it out like I'm happy about this.  I mean, I didn't -- I didn't want to put you in this situation.","You can't make it out like I'm happy about this. I mean, I didn't want to put you in this situation.",100,21,21,24,-3,0.125,frustrated,100,21,19,3.81,6,0,0,2,10.5,frustrated,"you can t make it out like i m happy about this. i mean, i didn t want to put you in this situation.",24
Ses04M_impro02_M026.wav,frustrated," I am.  I mean, I don't know.  I don't know what else to tell -- you know, I mean, I can tell you.  I don't know what else to do. I mean, I've been forced into this situation.","I am. I mean, I don't know what else to tell you. I mean, I can tell you. I don't know what else to do. I mean, I've been forced into this situation.",149,33,33,38,-5,0.15789473684210525,frustrated,149,33,18,3.545,11,0,0,5,6.6,frustrated,"i am. i mean, i don t know what else to tell you. i mean, i can tell you. i don t know what else to do. i mean, i ve been forced into this situation.",36
Ses04M_impro02_M027.wav,frustrated, There's nothing I can do.  I-- I,There's nothing I can do.,25,5,5,7,-2,0.2857142857142857,frustrated,25,5,5,4.2,2,0,0,1,5.0,frustrated,there s nothing i can do.,6
Ses04M_impro02_M028.wav,frustrated, They won't let you come along.  It's not going to happen.,They won't let you come along. It's not going to happen.,56,11,11,11,0,0.0,frustrated,56,11,11,4.182,4,0,0,2,5.5,frustrated,they won t let you come along. it s not going to happen.,13
Ses04M_impro02_M029.wav,frustrated, Are you kidding? Please don't be difficult about this.,Please don't be difficult about this.,37,6,6,9,-3,0.3333333333333333,frustrated,37,6,6,5.333,2,0,0,1,6.0,frustrated,please don t be difficult about this.,7
Ses04M_impro02_M030.wav,frustrated, [BREATHING],I'm finding out.,16,3,3,1,2,3.0,frustrated,16,3,3,4.667,2,0,0,1,3.0,frustrated,i m finding out.,4
Ses04M_impro02_M031.wav,frustrated," Look, I--",work look I you're not,22,5,5,2,3,2.5,frustrated,22,5,5,3.6,1,0,0,1,5.0,frustrated,work look i you re not,6
Ses04M_impro02_M032.wav,frustrated, Where I'm going is not the safest place on the earth.  Okay.,"Where I'm going is not the safest place on the earth, okay?",59,12,12,12,0,0.16666666666666666,frustrated,59,12,11,4.0,3,1,0,1,12.0,frustrated,"where i m going is not the safest place on the earth, okay?",13
Ses04M_impro02_M033.wav,frustrated, But I've been trained.  You have no training.,But I've been trained. You have no training.,44,8,8,8,0,0.0,frustrated,44,8,8,4.625,3,0,0,2,4.0,frustrated,but i ve been trained. you have no training.,9
Ses04M_impro02_M034.wav,frustrated, You have to.  Do you understand me?  You have to.,You have to. Do you understand me? You have to.,47,10,10,10,0,0.0,frustrated,47,10,6,3.8,3,1,0,3,3.333,frustrated,you have to. do you understand me? you have to.,10
Ses04M_impro02_M035.wav,frustrated," Well I guess we're at a stalemate then, aren't we?","Well, I guess we're gonna stalemate then, aren't we?",52,9,9,10,-1,0.3,frustrated,52,9,9,4.889,5,1,0,1,9.0,frustrated,"well, i guess we re gonna stalemate then, aren t we?",11
Ses04M_impro03_F000.wav,excited," Wait, what?","Wait, what? Yeah.",17,3,3,2,1,0.5,excited,17,3,3,5.0,3,1,0,2,1.5,happy,"wait, what? yeah.",3
Ses04M_impro03_F001.wav,excited," Oh, my God.  Congratulations.","Oh my god, congratulations! Yeah, it's pretty amazing.",54,8,8,4,4,1.75,excited,54,8,8,5.875,5,0,1,2,4.0,happy,"oh my god, congratulations! yeah, it s pretty amazing.",9
Ses04M_impro03_F002.wav,excited, I can't -- how did you do it?  What happened?,I can't... How did you do it? What happened? Oh.,48,10,10,10,0,0.3,excited,48,10,10,3.9,7,2,0,4,2.5,happy,i can t... how did you do it? what happened? oh.,11
Ses04M_impro03_F003.wav,excited, [LAUGHTER] Well you paint a romantic picture.,"Well, you paint a romantic picture.",35,6,6,7,-1,0.2857142857142857,excited,35,6,6,5.0,2,0,0,1,6.0,happy,"well, you paint a romantic picture.",6
Ses04M_impro03_F004.wav,excited, Did she cry?,Did she cry?,12,3,3,3,0,0.0,excited,12,3,3,3.333,1,1,0,1,3.0,happy,did she cry?,3
Ses04M_impro03_F005.wav,excited," Oh, my God.  How long have you been planning on doing this?","Oh my god, how long have you been planning on doing this?",57,12,12,12,0,0.16666666666666666,excited,57,12,12,3.833,2,1,0,1,12.0,happy,"oh my god, how long have you been planning on doing this?",12
Ses04M_impro03_F006.wav,excited, I can't believe this.  You're getting married. It's crazy!,I can't believe this. You're getting married. You're going to have a wife. I know. It's crazy. I know.,102,19,19,9,10,1.2222222222222223,excited,102,19,15,4.421,10,0,0,6,3.167,happy,i can t believe this. you re getting married. you re going to have a wife. i know. it s crazy. i know.,23
Ses04M_impro03_F007.wav,excited," Yeah, it is.","Yeah, it is.",12,3,3,3,0,0.0,excited,12,3,3,3.333,2,0,0,1,3.0,happy,"yeah, it is.",3
Ses04M_impro03_F008.wav,excited," Yeah, I would love to. Thanks. [LAUGHTER]","Yeah, I would love to. Thanks.",30,6,6,7,-1,0.14285714285714285,excited,30,6,6,4.167,3,0,0,2,3.0,happy,"yeah, i would love to. thanks.",6
Ses04M_impro03_F009.wav,excited," Oh, my God, where -- have you guys talked about where you're going to get married or--","Oh my god, have you guys talked about where you're gonna get married?",69,13,13,17,-4,0.4117647058823529,excited,69,13,13,4.385,3,1,0,1,13.0,happy,"oh my god, have you guys talked about where you re gonna get married?",14
Ses04M_impro03_F010.wav,excited," Oh, my God.",Oh my god!,10,3,3,3,0,0.6666666666666666,excited,10,3,3,2.667,1,0,1,1,3.0,happy,oh my god!,3
Ses04M_impro03_F011.wav,excited, Are you going to get married like on the beach barefoot or like fancier?  Like in a church.,"Are you going to get married, like, on the beach barefoot or, like, fancier, like, in a church...",97,18,18,18,0,0.3888888888888889,excited,97,18,16,4.444,9,0,0,1,18.0,happy,"are you going to get married, like, on the beach barefoot or, like, fancier, like, in a church...",18
Ses04M_impro03_F012.wav,excited, Well I don't know.  Throwing it out there.,"Well, I don't know. I'm throwing it out there.",46,9,9,8,1,0.25,excited,46,9,9,4.222,5,0,0,2,4.5,happy,"well, i don t know. i m throwing it out there.",11
Ses04M_impro03_F013.wav,excited, Okay.,Okay. Okay.,11,2,2,1,1,1.0,excited,11,2,1,5.0,2,0,0,2,1.0,happy,okay. okay.,2
Ses04M_impro03_F014.wav,excited," Are you going to have a big wedding or like keep it really small like just, you know, family and really close friends?  Or, I mean--","Are you going to have a big wedding or, like, keep it really small? Like, just, you know, family and really close friends? Or, I mean... It'll be kind of fun.",158,31,31,26,5,0.38461538461538464,excited,158,31,27,4.129,13,2,0,4,7.75,happy,"are you going to have a big wedding or, like, keep it really small? like, just, you know, family and really close friends? or, i mean... it ll be kind of fun.",32
Ses04M_impro03_F015.wav,excited, It's so exciting.  What's the ring look like?,It's so exciting. What's the ring look like?,44,8,8,8,0,0.0,excited,44,8,8,4.625,4,1,0,2,4.0,happy,it s so exciting. what s the ring look like?,10
Ses04M_impro03_F016.wav,excited, Big and shiny.  You're such a guy. [LAUGHTER],"Big and shiny. You're such a guy. Yeah, I remember.",51,10,10,8,2,0.375,excited,51,10,10,4.2,5,0,0,3,3.333,happy,"big and shiny. you re such a guy. yeah, i remember.",11
Ses04M_impro03_F017.wav,excited, I'm so excited for you. That's great. I'm so-,"I'm so excited for you. Yeah, that's great. I'm so",50,10,10,9,1,0.2222222222222222,excited,50,10,8,4.1,6,0,0,3,3.333,happy,"i m so excited for you. yeah, that s great. i m so",13
Ses04M_impro03_F018.wav,excited, Well I'm glad you told me.,"Well, I'm glad you told me.",27,6,6,6,0,0.16666666666666666,excited,27,6,6,3.667,3,0,0,1,6.0,happy,"well, i m glad you told me.",7
Ses04M_impro03_F019.wav,excited, It's fantastic.  I -- congratulations. It's amazing.,It's fantastic. Congratulations. It's amazing. Really amazing.,62,7,7,7,0,0.5714285714285714,excited,62,7,5,8.0,6,0,0,4,1.75,happy,it s fantastic. congratulations. it s amazing. really amazing.,9
Ses04M_impro03_F020.wav,excited, And how did she feel about that?,And how did she feel about that?,32,7,7,7,0,0.0,excited,32,7,7,3.714,1,1,0,1,7.0,happy,and how did she feel about that?,7
Ses04M_impro03_F021.wav,excited, Well that's good.  It'll be a great wedding.  You're willing to compromise on things.,"Well, that's good. It'll be a great wedding. You're willing to compromise on things. Exactly.",93,15,15,14,1,0.14285714285714285,excited,93,15,15,5.267,8,0,0,4,3.75,happy,"well, that s good. it ll be a great wedding. you re willing to compromise on things. exactly.",18
Ses04M_impro03_F022.wav,excited, She's going to let you have say in the wedding choices?  That's pretty impressive. Very forward-thinking woman. [LAUGHTER],"She's going to let you have say in the wedding choices? It's pretty impressive. Very forward-thinking woman. Well, I just said,",127,21,21,18,3,0.2777777777777778,excited,127,21,21,5.095,8,1,0,4,5.25,happy,"she s going to let you have say in the wedding choices? it s pretty impressive. very forward thinking woman. well, i just said,",24
Ses04M_impro03_F023.wav,excited, And brown.,And brown.,10,2,2,2,0,0.0,excited,10,2,2,4.5,1,0,0,1,2.0,happy,and brown.,2
Ses04M_impro03_F024.wav,happy, This is why men don't plan weddings. [LAUGHTER],This is why men don't plan weddings.,36,7,7,8,-1,0.125,happy,36,7,7,4.286,2,0,0,1,7.0,happy,this is why men don t plan weddings.,8
Ses04M_impro03_F025.wav,excited, All fruit and brown. [LAUGHTER],All fruit and brown.,20,4,4,5,-1,0.2,excited,20,4,4,4.25,1,0,0,1,4.0,happy,all fruit and brown.,4
Ses04M_impro03_M000.wav,excited," So, um, well, I just -- I kind of wanted to, you know, tell you that I'm actually -- I proposed to Kate and we're going to get married.","So, um, well, I just, I kind of wanted to, you know, tell you that, uh, I'm actually, I, I proposed to Kate and, uh, and we're going to get married.",148,31,31,29,2,0.27586206896551724,excited,148,31,26,3.806,15,0,0,1,31.0,happy,"so, um, well, i just, i kind of wanted to, you know, tell you that, uh, i m actually, i, i proposed to kate and, uh, and we re going to get married.",33
Ses04M_impro03_M001.wav,excited," Yeah. Yeah, I proposed to her yesterday. We're getting -- we're engaged now and we're going to -- we're going to get married in about eight months.","Yeah, I proposed to her yesterday. We're engaged now. We're going to get married in about eight months.",103,18,18,27,-9,0.37037037037037035,excited,103,18,16,4.778,6,0,0,3,6.0,happy,"yeah, i proposed to her yesterday. we re engaged now. we re going to get married in about eight months.",20
Ses04M_impro03_M002.wav,excited," Yeah, it's pretty amazing, huh?","Yeah, it's pretty amazing, huh?",31,5,5,5,0,0.0,excited,31,5,5,5.4,4,1,0,1,5.0,happy,"yeah, it s pretty amazing, huh?",6
Ses04M_impro03_M003.wav,excited, Well I decided to take her sailing,"Um, well, I, uh, I decided to take her, uh, sailing.",52,11,11,7,4,1.0,excited,52,11,10,3.818,7,0,0,1,11.0,happy,"um, well, i, uh, i decided to take her, uh, sailing.",11
Ses04M_impro03_M004.wav,excited," and we were just out on the water and, you know, I just -- I had the ring with me.  And I was like let's do this.  And she was like okay and then we're getting married.","And we were just out on the water and, you know, I just, I had the ring with me and I was like, let's do this. And she was like, okay. And then we're getting married.",166,36,36,37,-1,0.16216216216216217,excited,166,36,28,3.639,10,0,0,3,12.0,happy,"and we were just out on the water and, you know, i just, i had the ring with me and i was like, let s do this. and she was like, okay. and then we re getting married.",38
Ses04M_impro03_M005.wav,happy," Well I didn't want it to be like cheesy, you know.","Well, I didn't want it to be like cheesy, you know?",51,11,11,11,0,0.18181818181818182,happy,51,11,11,3.727,4,1,0,1,11.0,happy,"well, i didn t want it to be like cheesy, you know?",12
Ses04M_impro03_M006.wav,happy," She didn't cry, but she was laughing a lot and it was very exciting, so...",She didn't cry but she was laughing a lot and it was very exciting.,67,14,14,15,-1,0.2,happy,67,14,12,3.857,2,0,0,1,14.0,happy,she didn t cry but she was laughing a lot and it was very exciting.,15
Ses04M_impro03_M007.wav,happy," Honestly, it was kind of quickly.  It was actually only in the past couple months.","Honestly, it was kind of quickly. It was actually only in the past couple months. So...",87,16,16,15,1,0.06666666666666667,happy,87,16,14,4.5,6,0,0,3,5.333,happy,"honestly, it was kind of quickly. it was actually only in the past couple months. so...",16
Ses04M_impro03_M008.wav,happy," Yeah. Yeah. So- I know.  I know. I know.  It's weird 'cause it's like the beginning of the rest of my life, you know.",believe this you're getting married yeah so you're gonna have a wife I know I know it's crazy I know it's weird because it's like the beginning of the rest of my life you know yeah it is,186,38,38,24,14,0.9583333333333334,happy,186,38,27,3.921,5,0,0,1,38.0,happy,believe this you re getting married yeah so you re gonna have a wife i know i know it s crazy i know it s weird because it s like the beginning of the rest of my life you know yeah it is,43
Ses04M_impro03_M009.wav,happy," But uh- no, I mean, you know.  You know, I really want you to like, you know, sort of","but, uh, no, I mean, you know, um, you know, I really want you to like, you know, sort of,",90,20,20,19,1,0.2631578947368421,happy,90,20,14,3.55,10,0,0,1,20.0,happy,"but, uh, no, i mean, you know, um, you know, i really want you to like, you know, sort of,",20
Ses04M_impro03_M010.wav,excited," help Kate out with like planning stuff. I mean, if you want to.  I mean, you guys are good friends anyway so I figured, you know, if you guys want to like -- I mean, you know, I'm sure you enjoy that kind of thing.","help Kate out with, like, planning stuff. I mean, if you want to. I mean, you guys are good friends anyway, so I figured, you know, if you guys want to, like, I mean, you know, I'm sure you enjoy that kind of thing, so...",221,45,45,45,0,0.17777777777777778,excited,221,45,30,3.933,18,0,0,3,15.0,happy,"help kate out with, like, planning stuff. i mean, if you want to. i mean, you guys are good friends anyway, so i figured, you know, if you guys want to, like, i mean, you know, i m sure you enjoy that kind of thing, so...",46
Ses04M_impro03_M011.wav,excited, Okay. Well there you go.,"Okay, well there you go.",24,5,5,5,0,0.2,excited,24,5,5,4.0,2,0,0,1,5.0,happy,"okay, well there you go.",5
Ses04M_impro03_M012.wav,excited, I think we're going to -- we're going to -- we want to do it in Hawaii and just fly everybody in.,"Are we going to get married? I think we're going to, we're going to, we want to do it in Hawaii and just fly everybody in.",122,26,26,22,4,0.45454545454545453,excited,122,26,20,3.731,6,1,0,2,13.0,happy,"are we going to get married? i think we re going to, we re going to, we want to do it in hawaii and just fly everybody in.",28
Ses04M_impro03_M013.wav,excited," I just -- 'cause, I mean, Hawaii just has like the best fruit buffets.  And so I'm just going to say forget, you know, all like kind of meats and all that stuff.",I just because I mean Hawaii just has like the best fruit buffets and so I'm just gonna say forget you know all like kind of meats and all that stuff,149,31,31,33,-2,0.2727272727272727,excited,149,31,25,3.839,1,0,0,1,31.0,happy,i just because i mean hawaii just has like the best fruit buffets and so i m just gonna say forget you know all like kind of meats and all that stuff,32
Ses04M_impro03_M014.wav,excited," It's just going to be like a all fruit--fruit buffet wedding, plus a cake.",It's just going to be like an all fruit buffet wedding. Plus a cake.,68,14,14,14,0,0.21428571428571427,excited,68,14,14,3.929,3,0,0,2,7.0,happy,it s just going to be like an all fruit buffet wedding. plus a cake.,15
Ses04M_impro03_M015.wav,excited, Barefoot?,"Barefoot. Sure, true.",21,3,3,1,2,3.0,excited,21,3,3,6.333,3,0,0,2,1.5,happy,"barefoot. sure, true.",3
Ses04M_impro03_M016.wav,excited," Um, no, no, no.  It'll be in like a park near the beach.","Well, I don't know. No, no, no. It'll be in like a park near the beach. Okay.",77,17,17,13,4,0.38461538461538464,excited,77,17,16,3.588,9,0,0,4,4.25,happy,"well, i don t know. no, no, no. it ll be in like a park near the beach. okay.",19
Ses04M_impro03_M017.wav,excited, Yeah.  But I'm really excited.  So and everybody's going to come out and it'll be a great time.  And--,"Yeah, but I'm really excited. And everybody's going to come out, and it'll be a great time. Are you",99,19,19,19,0,0.2631578947368421,excited,99,19,18,4.263,7,0,0,3,6.333,happy,"yeah, but i m really excited. and everybody s going to come out, and it ll be a great time. are you",22
Ses04M_impro03_M018.wav,excited," It'll be kind of small, but not, you know, not tiny, you know.  I want to have, you know, as many people as we can afford to fly out to Hawaii and put up there for--","It'll be kind of small, but not tiny. I want to have as many people as we can afford to fly out to Hawaii and put up there for a week.",134,31,31,36,-5,0.3333333333333333,excited,134,31,28,3.355,4,0,0,2,15.5,happy,"it ll be kind of small, but not tiny. i want to have as many people as we can afford to fly out to hawaii and put up there for a week.",32
Ses04M_impro03_M019.wav,excited, It's big and shiny.  I don't know.  It's silver and--,It's big and shiny. I don't know. It's silver and... Big and shiny. You're such a,81,16,16,10,6,0.7,excited,81,16,12,4.125,10,0,0,5,3.2,happy,it s big and shiny. i don t know. it s silver and... big and shiny. you re such a,20
Ses04M_impro03_M020.wav,happy," Yeah, I don't know. [LAUGHTER] But, yeah, so anyway -- well I wanted to tell you that, you know, 'cause you're one of my good friends and you're Kate's- one of her best friends and-","Yeah, I don't know. But yeah, so, anyway, I wanted to tell you that, you know, because you're one of my good friends, and you're Kate's one of my best friends. I'm so excited for you.",183,36,36,35,1,0.45714285714285713,happy,183,36,29,4.111,15,0,0,3,12.0,happy,"yeah, i don t know. but yeah, so, anyway, i wanted to tell you that, you know, because you re one of my good friends, and you re kate s one of my best friends. i m so excited for you.",41
Ses04M_impro03_M021.wav,happy," Yeah, yeah. She was actually -- she was going to tell you but I told her that I wanted to tell you and she had to work today anyway, so I decided to-","Yeah, yeah. That's great. She was actually, she was going to tell you, but I told her that I wanted to tell you, and she had to work today anyway, so I decided to. Well, I'm glad.",179,37,37,33,4,0.30303030303030304,happy,179,37,28,3.865,12,0,0,4,9.25,happy,"yeah, yeah. that s great. she was actually, she was going to tell you, but i told her that i wanted to tell you, and she had to work today anyway, so i decided to. well, i m glad.",39
Ses04M_impro03_M022.wav,happy," Yeah, yeah.","Yeah, yeah. It's fantastic. I mean,",35,6,6,2,4,2.0,happy,35,6,6,5.0,5,0,0,3,2.0,happy,"yeah, yeah. it s fantastic. i mean,",7
Ses04M_impro03_M023.wav,excited," Thank you.  I'm really -- I'm really excited.  And it's -- I don't know, it's like a little -- it's like a little scary, 'cause I'm like, ah, you know, it's the first time I've ever done anything like this.","Thank you. Thank you. I'm really, I'm really excited. And it's, it's, I don't know. It's like a little, it's like a little scary. Cause I'm like, ah, you know, it's the first time I've ever done anything like this.",214,40,40,40,0,0.275,excited,214,40,30,4.375,23,0,0,6,6.667,happy,"thank you. thank you. i m really, i m really excited. and it s, it s, i don t know. it s like a little, it s like a little scary. cause i m like, ah, you know, it s the first time i ve ever done anything like this.",50
Ses04M_impro03_M024.wav,happy," But, you know, it's like I really love her and I really just -- I can't imagine spending my life with anybody else but her.  So, you know, it's like I know that's the right thing.  And if you have to, you know, if you have to question that, you know, don't- don't do it.  So we're going to do it.","But, you know, it's like, I really love her. And I really just, I can't imagine spending my life with anybody else but her. So, you know, it's like, I know that's the right thing. And if you have to, you know, if you have to question that, you know, don't, don't do it. So we're going to do it.",294,60,60,61,-1,0.09836065573770492,happy,294,60,39,3.917,24,0,0,5,12.0,happy,"but, you know, it s like, i really love her. and i really just, i can t imagine spending my life with anybody else but her. so, you know, it s like, i know that s the right thing. and if you have to, you know, if you have to question that, you know, don t, don t do it. so we re going to do it.",67
Ses04M_impro03_M025.wav,happy," And it's going to -- the -- you know, I told her that I just -- I want the color brown to be as an integral in the wedding.  And, um, maybe some greens and blues.",I told her that I want the color brown to be as an integral in the wedding and maybe some greens and blues.,107,23,23,36,-13,0.4166666666666667,happy,107,23,20,3.696,1,0,0,1,23.0,happy,i told her that i want the color brown to be as an integral in the wedding and maybe some greens and blues.,23
Ses04M_impro03_M026.wav,happy, She's okay with it.,She's okay with it.,19,4,4,4,0,0.0,happy,19,4,4,4.0,2,0,0,1,4.0,happy,she s okay with it.,5
Ses04M_impro03_M027.wav,excited," Exactly, exactly, exactly.  So--",Exactly. Exactly. Exactly. So...,32,4,4,4,0,0.75,excited,32,4,2,7.25,6,0,0,4,1.0,happy,exactly. exactly. exactly. so...,4
Ses04M_impro03_M028.wav,happy," Well, I mean I just told her--Well I just said, you know, hey, these are my suggestions.","Well, I mean, I just told her. Well, I just said, you know, hey, these are my suggestions.",90,18,18,17,1,0.17647058823529413,happy,90,18,14,4.056,8,0,0,2,9.0,happy,"well, i mean, i just told her. well, i just said, you know, hey, these are my suggestions.",18
Ses04M_impro03_M029.wav,happy, All fruit and the color brown. Just that. That's all- that's my only request.,All fruit in the color brown. Just that. That's all. That's my only request. This is why men don't plan it.,107,21,21,14,7,0.6428571428571429,happy,107,21,20,4.143,8,0,0,5,4.2,happy,all fruit in the color brown. just that. that s all. that s my only request. this is why men don t plan it.,24
Ses04M_impro03_M030.wav,happy, Yeah.  Well maybe--maybe you're right. Maybe there's something to that.,"Yeah. Well, maybe you're right. Maybe there's something to that.",64,10,10,10,0,0.2,happy,64,10,9,5.5,6,0,0,3,3.333,happy,"yeah. well, maybe you re right. maybe there s something to that.",12
Ses04M_impro03_M031.wav,neutral," So, um, anyway, do you want to order now?   So, um I mean--","So... Anyway, do you want to order now? So, I don't know. I mean...",67,14,14,13,1,0.46153846153846156,neutral,67,14,13,3.857,11,1,0,4,3.5,neutral,"so... anyway, do you want to order now? so, i don t know. i mean...",15
Ses04M_impro04_F000.wav,neutral, Well there has to be something you haven't tried.,"Well, there has to be something you haven't tried.",50,9,9,9,0,0.1111111111111111,neutral,50,9,9,4.667,3,0,0,1,9.0,neutral,"well, there has to be something you haven t tried.",10
Ses04M_impro04_F001.wav,neutral, What about like a temp agency?,What about like a 10-page,25,5,5,6,-1,0.3333333333333333,neutral,25,5,5,4.2,1,0,0,1,5.0,neutral,what about like a 10 page,6
Ses04M_impro04_F002.wav,neutral," Have you gone, like, signed up with a temp agency?  Maybe they can help.","Have you gone, like, signed up with a temp agency? Maybe they can help. Yeah, I tried that.",91,18,18,14,4,0.2857142857142857,neutral,91,18,18,4.111,6,1,0,3,6.0,neutral,"have you gone, like, signed up with a temp agency? maybe they can help. yeah, i tried that.",18
Ses04M_impro04_F003.wav,neutral," Right, but you have -- I mean, you have to keep on them.  You have to keep calling and reminding them that you're still looking and","Right. But you have to, I mean, you have to keep on them. You have to keep calling and reminding them that you're still looking and,",132,26,26,26,0,0.11538461538461539,neutral,132,26,20,4.115,6,0,0,3,8.667,neutral,"right. but you have to, i mean, you have to keep on them. you have to keep calling and reminding them that you re still looking and,",27
Ses04M_impro04_F004.wav,neutral," I mean, you have to be really aggressive about it.","I mean, you have to be really aggressive about it.",50,10,10,10,0,0.0,neutral,50,10,10,4.1,2,0,0,1,10.0,neutral,"i mean, you have to be really aggressive about it.",10
Ses04M_impro04_F005.wav,neutral," Well, I mean, if it's that bad, maybe you're gonna have to take something that doesn't really fit, you know.  Like maybe you'll have to do something else for a while.  Find a new field, new skill.","Well, I mean, if it's that bad, maybe you're going to have to take something that doesn't really fit, you know? Like, maybe you'll have to do something else for a while. Find a new field. New skill.",198,38,38,37,1,0.13513513513513514,neutral,198,38,30,4.237,13,1,0,4,9.5,neutral,"well, i mean, if it s that bad, maybe you re going to have to take something that doesn t really fit, you know? like, maybe you ll have to do something else for a while. find a new field. new skill.",42
Ses04M_impro04_F006.wav,neutral," Well then you're choosing to be unemployed, really.","Well, then you're choosing to be unemployed, really.",52,8,8,8,0,0.125,neutral,52,8,8,5.625,4,0,0,1,8.0,neutral,"well, then you re choosing to be unemployed, really.",9
Ses04M_impro04_F007.wav,neutral," If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.","If you're not willing to try and work with it and find something and, you know, I mean, there are things you could do.",118,24,24,24,0,0.0,neutral,118,24,22,3.958,5,0,0,1,24.0,neutral,"if you re not willing to try and work with it and find something and, you know, i mean, there are things you could do.",25
Ses04M_impro04_F008.wav,neutral," Well maybe, you know, your luck it is just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.","Well, maybe, you know, your luck's just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",164,31,31,33,-2,0.12121212121212122,neutral,164,31,25,4.323,5,0,0,1,31.0,neutral,"well, maybe, you know, your luck s just down and the market for your particular field is down and maybe you just need to look into doing something else for a while.",32
Ses04M_impro04_F009.wav,neutral," I mean, I'm not saying that you should, you know--","I mean, I'm not saying that you should, you know...",51,10,10,10,0,0.1,neutral,51,10,9,4.2,6,0,0,1,10.0,neutral,"i mean, i m not saying that you should, you know...",11
Ses04M_impro04_F011.wav,neutral, It's my fault 'cause you didn't do what I told you to?,"It's my fault because you didn't do what I told you to do? Yeah, exactly.",73,15,15,12,3,0.4166666666666667,neutral,73,15,14,3.933,5,1,0,2,7.5,neutral,"it s my fault because you didn t do what i told you to do? yeah, exactly.",17
Ses04M_impro04_F012.wav,neutral, Well that sounds like your fault.,"Wow, that sounds like your fault. Yeah.",39,7,7,6,1,0.3333333333333333,neutral,39,7,7,4.714,3,0,0,2,3.5,neutral,"wow, that sounds like your fault. yeah.",7
Ses04M_impro04_F013.wav,neutral, You didn't do what I told you to do.,You didn't do what I told you to do.,36,9,9,9,0,0.0,neutral,36,9,8,3.111,2,0,0,1,9.0,neutral,you didn t do what i told you to do.,10
